8755	23625	
18860	3716	
3943	4305	
12456	15608	
18600	20861	
15881	15159	
24209	19270	
14099	20062	
24001	20522	
20418	7631	
16938	22020	
15449	7909	
2989	17411	
5502	6823	
9096	11929	
9253	12915	
23038	6618	
1208	22740	
13897	8388	
20768	17486	
16350	22749	
16746	12774	
11884	2456	
16953	9319	
17595	22362	
13827	12055	
22085	1873	
6459	6072	
18876	2131	
17739	12714	
24816	22500	
22476	24381	
17226	6346	
6884	23501	
9651	15163	
14194	3350	
7794	8110	
7216	19375	
11166	5510	
10619	17728	
13091	743	
19242	23467	
23107	17634	
15862	8491	
18726	15696	
24649	15400	
20727	20476	
996	3077	
10310	11092	
16147	6281	
12554	15363	
15628	8098	
8980	8112	
8366	4656	
21791	23438	
3381	24077	
23899	24097	
6404	5647	
10736	21298	
13948	18048	
16200	18183	
1912	8210	
23325	18594	
11539	13866	
12266	16108	
257	15616	
5054	17206	
10419	8888	
16219	12572	
15742	22368	
20380	5871	
10987	12590	
7900	10845	
9560	10366	
300	5174	
8781	21773	
4940	182	
16668	2653	
20043	24474	
7727	1349	
7314	22193	
4837	2563	
19738	13640	
3479	17537	
950	23634	
13509	11194	
21523	11803	
17318	1815	
22739	13455	
22732	19763	
2521	13563	
7006	5831	
3527	639	
4775	11938	
4676	887	
4380	12257	
297	5453	
9050	5215	
12978	23797	
17509	10017	
12602	24941	
6054	10841	
15551	9086	
4660	19676	
18484	16683	
4451	6050	
109	13669	
10730	2930	
23461	5544	
15198	7232	
6388	174	
6724	8172	
23117	20278	
16188	17311	
15899	8393	
14865	12116	
19427	19809	
1693	9817	
5748	1949	
993	7649	
1571	15925	
20993	24048	
23395	21991	
12486	6074	
8634	15388	
8478	12752	
7495	14955	
1510	21688	
6704	18311	
4455	16240	
5528	19111	
24814	14358	
16028	21666	
16766	24231	
854	12996	
2416	2274	
2155	7874	
20986	10576	
19752	21278	
16182	3130	
7087	22033	
6088	1018	
14921	18364	
7850	20558	
24700	8967	
3396	19413	
5531	23513	
3803	5131	
13788	17476	
9470	14474	
8679	5918	
20419	10754	
17212	22682	
8471	1847	
19302	9669	
22273	18896	
3406	15348	
15691	3880	
21917	2130	
6878	8301	
13593	9344	
23730	16214	
17499	5693	
14143	24186	
15283	6709	
514	12115	
1417	21198	
5527	7754	
1025	23957	
8936	18452	
9674	14247	
17023	20265	
13723	8876	
22638	3117	
9618	9229	
15680	7135	
7259	14870	
4403	3816	
12201	18663	
9973	2982	
20148	14940	
17832	21894	
12487	12021	
732	7343	
724	17271	
15687	17611	
13951	21321	
1091	1585	
13124	10523	
16180	20309	
22317	21753	
1324	5626	
17692	9173	
478	18134	
14394	6258	
21123	24739	
15682	9237	
21092	9221	
22092	1214	
10780	8775	
3449	11005	
4321	6416	
19016	12751	
15104	14404	
3364	10863	
5602	19557	
24914	9641	
9926	19032	
18610	26	
116	260	
16873	13219	
2507	19148	
6680	15004	
1568	23806	
4262	11014	
12997	18804	
24101	2921	
10233	7864	
17412	19625	
20469	11215	
16866	19515	
8680	24053	
12481	2090	
10661	20464	
22999	8979	
15851	8165	
6467	6070	
13173	6757	
23315	12524	
12446	1648	
16649	10243	
618	21488	
5004	19190	
9377	19692	
17635	13465	
18689	10178	
7531	1259	
23297	18446	
2948	12543	
23010	16593	
16158	3433	
645	17261	
16302	4746	
11644	10726	
10420	21963	
4857	15533	
6560	7062	
2030	9037	
15399	10433	
4196	13732	
15230	21746	
9247	20952	
16747	4204	
16327	4536	
21844	5940	
19170	23599	
2726	23990	
11109	716	
14702	10815	
13929	10711	
19172	597	
6367	12495	
24424	341	
24837	17792	
7179	7666	
20306	21397	
16954	14773	
22510	14262	
23649	6285	
9786	20556	
13194	9079	
16665	24125	
18098	2898	
7832	19149	
16346	2359	
22679	2022	
18613	20587	
6519	24592	
7842	9750	
9178	19755	
9336	11046	
14450	23777	
13357	15151	
345	12356	
18018	9121	
5262	8555	
24603	5462	
21470	8229	
3416	6520	
15182	8801	
21466	15891	
16833	20586	
7206	16299	
1246	18582	
4436	12778	
16870	8806	
23401	16928	
18190	12765	
23938	18440	
21782	12555	
1668	15148	
11504	8911	
11345	7044	
9667	10666	
16026	22045	
9386	8526	
16945	12654	
6805	5734	
14490	3397	
21785	1255	
12342	15848	
7457	19668	
1107	480	
13272	4223	
8995	17640	
2193	21443	
3078	3715	
6357	11383	
9779	21256	
24309	24441	
14542	7561	
3560	4868	
12379	23764	
22348	19080	
18723	17214	
5799	12148	
16106	23108	
21821	420	
20532	6673	
10937	7029	
21244	8570	
15543	16725	
20056	4711	
14136	21672	
7720	1652	
24513	12294	
3273	11643	
16275	3951	
4244	22191	
24085	22327	
12290	4945	
11668	11627	
18205	24684	
16704	14144	
325	2711	
13613	23713	
16213	22035	
21277	7853	
881	23284	
3283	22391	
19463	16189	
21110	19783	
9582	17724	
22145	8398	
607	16685	
14483	23831	
24439	1538	
23312	1424	
511	14135	
19139	8232	
16528	11819	
4882	9931	
17584	4784	
11720	15305	
22945	12419	
10064	13482	
2165	23334	
17885	17934	
1595	13099	
2288	18304	
2029	16636	
12780	7109	
16372	6205	
584	7770	
12655	24463	
9403	11621	
19620	18857	
12955	4539	
17787	16839	
19627	3946	
16689	16257	
20545	24512	
21584	21641	
20701	1980	
9107	23426	
1869	7143	
14526	12786	
24205	22366	
21412	23717	
4980	11231	
17715	1782	
14866	16582	
11507	3865	
19982	8427	
9276	21730	
22668	2369	
14044	18300	
5395	21861	
17751	16223	
24893	20305	
1233	24033	
4135	13388	
2735	1272	
15720	13608	
28	6289	
18735	6296	
9895	5808	
10925	12668	
19250	18356	
20145	23947	
7325	14534	
22578	13195	
20841	6078	
10391	16175	
9720	11986	
13986	19926	
3953	6268	
1756	24212	
2307	14519	
14138	4215	
4183	21870	
7388	2152	
24719	5761	
12886	6524	
15773	14877	
14552	87	
10452	20702	
10136	16020	
24435	23707	
4920	4962	
19904	19687	
5097	5190	
9137	6815	
10246	20249	
18117	9149	
9134	7983	
16409	15792	
2665	10963	
3391	8238	
21411	19634	
14097	12783	
911	22259	
17315	1311	
11987	7567	
3511	12809	
1034	745	
4445	3390	
122	3622	
22970	641	
12387	2973	
22576	14739	
5183	22251	
17984	20590	
19251	9122	
11264	1009	
7778	16121	
21987	64	
6028	5165	
24449	23296	
14046	13975	
20340	21361	
19268	16739	
20058	18443	
23004	13295	
21815	11620	
15340	19823	
15565	11691	
8182	7515	
22479	23345	
12191	21558	
18547	2138	
24883	5971	
19902	5265	
7589	14635	
17772	16854	
1042	13084	
22797	2838	
8784	20424	
11919	4437	
21551	10329	
20422	12932	
12472	6503	
7432	18094	
24661	1624	
11442	9513	
6888	1704	
1987	15900	
18376	20395	
15733	10889	
10138	21706	
19134	2370	
21420	16447	
11186	20513	
9629	16638	
22597	21252	
2907	7863	
21422	16808	
2247	8946	
20080	18017	
12006	17572	
5775	11268	
20044	19869	
6839	11886	
9381	14461	
21566	15911	
236	23323	
3659	24283	
15433	22268	
17029	7672	
127	95	
14281	19659	
19584	7256	
9535	8547	
9668	19698	
11167	17889	
4028	15865	
17765	7781	
23948	5171	
20483	23780	
11647	24271	
21981	8499	
3167	16261	
13253	6837	
623	2541	
20107	16152	
919	10980	
9273	18174	
3060	23089	
8897	24464	
12969	7406	
21171	68	
23226	3310	
20247	18563	
18907	10842	
20213	113	
8817	24896	
2317	7309	
19445	16319	
3842	6882	
19000	308	
13916	11650	
8248	11397	
19694	19552	
15485	16914	
22480	6677	
3930	23960	
23476	6470	
23435	21053	
22126	24876	
17704	12556	
5949	10495	
11148	15853	
21309	15918	
7261	17278	
13284	15081	
20363	19359	
14043	18414	
2457	9084	
12474	18736	
8318	17936	
21085	14961	
21019	24695	
13676	9953	
13901	17146	
2264	11584	
1604	777	
439	23958	
12614	22450	
2397	23090	
8844	9474	
13883	14876	
1181	17918	
4682	10659	
9383	24948	
7381	6242	
15828	20149	
12112	7793	
16479	13541	
19146	7490	
17482	15445	
23087	5569	
17359	10755	
22313	2974	
22928	21668	
3107	17368	
21976	10283	
2331	7218	
15880	19889	
24341	953	
6139	19825	
6761	4785	
22423	5202	
21570	19870	
17685	4212	
23600	14787	
22494	3065	
9176	24784	
8832	1000	
5772	9129	
1171	14863	
24602	20229	
24020	2634	
17973	13758	
23955	4214	
13547	3520	
14246	16929	
4249	19571	
5784	1784	
23994	1730	
14219	13248	
23400	7618	
17365	20388	
11722	16241	
5512	16753	
9591	6856	
17109	2612	
12845	12099	
18737	10960	
18053	14667	
11947	19448	
14894	3407	
3161	15375	
21487	13327	
291	18697	
10742	21159	
4543	10814	
17614	15165	
7467	14691	
11901	13607	
14634	12764	
13891	13701	
13394	4590	
19157	18859	
21477	1451	
13823	15979	
22894	14903	
24840	8918	
11420	21691	
4643	14042	
817	11590	
21482	13264	
23591	9940	
3895	19639	
12205	3068	
10655	4978	
23888	19696	
3027	12220	
4824	17316	
5676	22200	
